DateTime,EuroBuyAtUSD,EuroSellAtUSD,VolumeTrade
20180927 083134657,1.1685,1.16855,0
20180913 084332683,1.16649,1.1665299999999998,0
20180904 093929837,1.15527,1.1553,0
20180917 203448777,1.16774,1.16775,0
20180912 120331373,1.16265,1.16269,0
20180925 144437963,1.1768,1.17682,0
20180928 050158500,1.16126,1.1613,0
20180930 201804173,1.1607399999999999,1.16076,0
20180902 214708120,1.15972,1.15975,0
20180911 050728183,1.16101,1.16107,0
20180918 030423250,1.16907,1.16909,0
20180904 051108877,1.15649,1.15652,0
20180927 042934453,1.17089,1.1709,0
20180903 132316990,1.16191,1.16196,0
20180906 203051087,1.16161,1.16164,0
20180925 032840553,1.1756799999999998,1.17573,0
20180911 121900373,1.15883,1.15887,0
20180921 162740393,1.17523,1.1753,0
20180918 103018937,1.16964,1.1696799999999998,0
20180903 110034760,1.1625299999999998,1.16257,0
20180905 094904373,1.16262,1.16266,0
